city_name,type,cluster_name
Raipur,cluster,Sunder Nagar
Raipur,cluster,Tatibandh
Raipur,cluster,Tekari
Raipur,cluster,Tendua
Raipur,cluster,Tikrapara
Raipur,cluster,Ufra
Raipur,cluster,Urla
Raipur,cluster,VIP Chowk
Raipur,cluster,VIP Colony
Raisen,city,Raisen
Raisen,cluster,Amba
Raisen,cluster,Bankhedi
Raisen,cluster,DTO Raisen
Raisen,cluster,Hindu Temple
Raisen,cluster,Income Tax Office
Raisen,cluster,Khanpura
Raisen,cluster,Mau Pathrai
Raisen,cluster,Mukharji Nagar
Raisen,cluster,Narapura Park
Raisen,cluster,Nawabpur
Raisen,cluster,Ramnagar Colony
Raisen,cluster,Rangpura
Raisen,cluster,Tajpur Mahal
Rajahmundry,city,rajahmundry
Rajahmundry,cluster,ALAMPURAM
Rajahmundry,cluster,ANAPARTHI
Rajahmundry,cluster,APPARAOPETA
Rajahmundry,cluster,ARTHAPURAM
Rajahmundry,cluster,ATREYAPURAM
Rajahmundry,cluster,Aditya Nagar
Rajahmundry,cluster,Ajjaram
Rajahmundry,cluster,Alamuru
Rajahmundry,cluster,Alcot gardens
Rajahmundry,cluster,Ambedkar Nagar
Rajahmundry,cluster,Andhra Sugars
Rajahmundry,cluster,Aryapuram
Rajahmundry,cluster,Atlapadu
Rajahmundry,cluster,B Kondepadu
Rajahmundry,cluster,BADAMPUDI
Rajahmundry,cluster,BHOOPALAPATNAM
Rajahmundry,cluster,BUSSTAND- TPG
Rajahmundry,cluster,Bhaskar Nagar
Rajahmundry,cluster,Bommuru
Rajahmundry,cluster,Busstand - TNK
Rajahmundry,cluster,CHINA DWARAPUDI
Rajahmundry,cluster,CHINATADEPALLI
Rajahmundry,cluster,Chagallu
Rajahmundry,cluster,Chandravaram
Rajahmundry,cluster,Chivatam
Rajahmundry,cluster,D Muppavaram
Rajahmundry,cluster,DAMIREDDY PALLY
Rajahmundry,cluster,DARSIPARRU
Rajahmundry,cluster,DIWANCHERVU
Rajahmundry,cluster,DULLA
Rajahmundry,cluster,DUVVA
Rajahmundry,cluster,DWARAPUDI
Rajahmundry,cluster,Danvaipeta
Rajahmundry,cluster,Dhavaleshwaram
Rajahmundry,cluster,Draksharamam
Rajahmundry,cluster,Ganapathi Center
Rajahmundry,cluster,Ganesh Nagar - TPG
Rajahmundry,cluster,Housing Board Colony - TPG
Rajahmundry,cluster,Hukumpeta
Rajahmundry,cluster,Jaganathapuram
Rajahmundry,cluster,KADIYAM
Rajahmundry,cluster,KESAVARAM
Rajahmundry,cluster,KONDRUPROLU
Rajahmundry,cluster,Kakaraparru
Rajahmundry,cluster,Kalavacharla
Rajahmundry,cluster,Kalavalapalli
Rajahmundry,cluster,Kamabalachervu
Rajahmundry,cluster,Kanavaram
Rajahmundry,cluster,Kanuru
Rajahmundry,cluster,Karrivarisavaram
Rajahmundry,cluster,Katakoteswaram
Rajahmundry,cluster,Katheru
Rajahmundry,cluster,Kolamuru
Rajahmundry,cluster,Komaravaram
Rajahmundry,cluster,Konthamuru
Rajahmundry,cluster,Kotipalli busstop
Rajahmundry,cluster,Kotta Tungapadu
Rajahmundry,cluster,Lakshmi Polavaram
Rajahmundry,cluster,Lalachervu
Rajahmundry,cluster,Luthergiri
Rajahmundry,cluster,MADIKI
Rajahmundry,cluster,MANDAPETA
Rajahmundry,cluster,MERNIPADU
Rajahmundry,cluster,MODUGAGUNTA
Rajahmundry,cluster,MURAMANDA
Rajahmundry,cluster,Machavaram
Rajahmundry,cluster,Madhavaram
Rajahmundry,cluster,Madhurapudi - Airport
Rajahmundry,cluster,MainRoad - NDD
Rajahmundry,cluster,Mallampudi
Rajahmundry,cluster,Mallavaram
Rajahmundry,cluster,Mandapaka Rural
Rajahmundry,cluster,Markondapadu
Rajahmundry,cluster,Mirthipadu
Rajahmundry,cluster,Modern Cafe
Rajahmundry,cluster,Modukuru
Rajahmundry,cluster,Morampudi
Rajahmundry,cluster,Morampudi Rural
Rajahmundry,cluster,Mukkamula
Rajahmundry,cluster,Mukkinada
Rajahmundry,cluster,NAMAVARAM
Rajahmundry,cluster,NAVABPALEM
Rajahmundry,cluster,NIT -TPG
Rajahmundry,cluster,NTR Colony
Rajahmundry,cluster,NTR Park
Rajahmundry,cluster,Namavaaram
Rajahmundry,cluster,Nandamuru
Rajahmundry,cluster,Narendra Center
Rajahmundry,cluster,Nawabpeta
Rajahmundry,cluster,Nidadavole Rural
Rajahmundry,cluster,P and T colony
Rajahmundry,cluster,PALATHODU
Rajahmundry,cluster,PENTAPADU
Rajahmundry,cluster,POTTILANKA
Rajahmundry,cluster,PRATHIPADU
Rajahmundry,cluster,PUNYAKSHETRAM
Rajahmundry,cluster,Padala
Rajahmundry,cluster,Padmavathi Nagar
Rajahmundry,cluster,Pasalapudi
Rajahmundry,cluster,Patha Busstand - TNK
Rajahmundry,cluster,Patha Tungapadu
Rajahmundry,cluster,Patimedha Center
Rajahmundry,cluster,Peravali
Rajahmundry,cluster,Peravaram
Rajahmundry,cluster,Purushottapalli
Rajahmundry,cluster,Pushkar Ghat
Rajahmundry,cluster,RAMANNAGUDEM
Rajahmundry,cluster,Radheyapalem
Rajahmundry,cluster,Rajanagaram
Rajahmundry,cluster,Ramachandrapuram
Rajahmundry,cluster,Ravipadu
Rajahmundry,cluster,Ravula Palem
Rajahmundry,cluster,Ravulapalem 2
Rajahmundry,cluster,Rock church
Rajahmundry,cluster,SAMPATHNAGARAM
Rajahmundry,cluster,SRIRAMPURAM
Rajahmundry,cluster,Sai Nagar
Rajahmundry,cluster,Samisragudem
Rajahmundry,cluster,Sankarapuram
Rajahmundry,cluster,Satilitecity
Rajahmundry,cluster,Singavaram
Rajahmundry,cluster,Someswaram
Rajahmundry,cluster,Sriram Hotel - Y junction
Rajahmundry,cluster,TADEPALLI
Rajahmundry,cluster,TAPESWARAM
Rajahmundry,cluster,Tadimalla
Rajahmundry,cluster,Teeparru
Rajahmundry,cluster,Tetali
Rajahmundry,cluster,Thadithota
Rajahmundry,cluster,Thogummi
Rajahmundry,cluster,TimmarajuPalem
Rajahmundry,cluster,Torredu
Rajahmundry,cluster,Undrajavaram
Rajahmundry,cluster,VEGULLA VEERAJU NAGAR
Rajahmundry,cluster,VL Puram
Rajahmundry,cluster,Veerabhadrapuram
Rajahmundry,cluster,Velivennu
Rajahmundry,cluster,Vemagiri
Rajahmundry,cluster,Vidyuth Colony
Rajahmundry,cluster,Vijjeswaram
Rajahmundry,cluster,YEDIDHA SITHANAGARAM
Rajahmundry,cluster,YEDITHA
Rajahmundry,cluster,Yendagandi
Rajahmundry,cluster,kovvur
Rajapalayam,city,Rajapalayam
Rajgarh,city,Rajgarh
Rajgarh,cluster,Arjunpura
Rajgarh,cluster,Bedekpura
Rajgarh,cluster,Gagorani
Rajgarh,cluster,Grodhanpura
Rajgarh,cluster,Jugalpura
Rajgarh,cluster,KV Substation
Rajgarh,cluster,Newaj River Bridge
Rajgarh,cluster,Pratapganj
Rajgarh,cluster,Rajgarh Bus Stand
Rajgarh,cluster,Rajgarh Railway Station
Rajgarh,cluster,Rajmahal
Rajgarh,cluster,Rasoolpura
Rajgarh,cluster,Sundarpura
Rajkot,city,rajkot
Rajkot,cluster,80ft Road
Rajkot,cluster,Aji Dam
Rajkot,cluster,Arya Nagar
Rajkot,cluster,Bhagwatipara
Rajkot,cluster,Bhakti Nagar -RJT
Rajkot,cluster,Chandreshnagar
Rajkot,cluster,Civil Airport_Race Course
Rajkot,cluster,Crystal Mall Area
Rajkot,cluster,Dholra
Rajkot,cluster,Dudhsagar - RJT
Rajkot,cluster,Ghanteshwar
Rajkot,cluster,Hadmatiya
Rajkot,cluster,Ishvariya
Rajkot,cluster,Kalipat
Rajkot,cluster,Khokhdadad
Rajkot,cluster,Kotharia
Rajkot,cluster,Kotharia outer
Rajkot,cluster,Lalpari Lake
Rajkot,cluster,Lalpari River
Rajkot,cluster,Lapasari
Rajkot,cluster,Madhapar
Rajkot,cluster,Marwadi University
Rajkot,cluster,Mavdi RJT
Rajkot,cluster,Metoda
Rajkot,cluster,Munjka
Rajkot,cluster,Nana Mava
Rajkot,cluster,Naranka
Rajkot,cluster,Nyara
Rajkot,cluster,Pal
Rajkot,cluster,Para pipaliya
Rajkot,cluster,Pardi
Rajkot,cluster,Pradyuman Park
Rajkot,cluster,Punit Nagar_Jaswantpur
Rajkot,cluster,Rail nagar
Rajkot,cluster,Railway station area
Rajkot,cluster,Rajkot GIDC
Rajkot,cluster,Rajkot International Airport
Rajkot,cluster,Rajkot-Morbi NH
Rajkot,cluster,Ramnagar
Rajkot,cluster,Ramnath Pura
Rajkot,cluster,Riyadhar
Rajkot,cluster,Ronki
Rajkot,cluster,Santoshi Nagar
Rajkot,cluster,Shapar
Rajkot,cluster,Tagore Rd
Rajkot,cluster,Taragadi
Rajkot,cluster,Vajdi
Rajkot,cluster,Vavdi
Rajkot,cluster,Veja Gam
Rajkot,cluster,Yogi Nagar
Rajkot_Morbi,city,rajkot
Rajnandgaon,city,Rajnandgaon
Rajpura,city,Rajpura
Rajpura,cluster,Bhadak
Rajpura,cluster,Bhatehri
Rajpura,cluster,Bus Stand
Rajpura,cluster,Chamaru
Rajpura,cluster,Jansua
Rajpura,cluster,KhERI Gandian
Rajpura,cluster,Khanpur Baring
Rajpura,cluster,Khanpur Khurd
Rajpura,cluster,Mangpur
Rajpura,cluster,Neelpur
Rajpura,cluster,Pabri
Rajpura,cluster,Railway Station
Rajpura,cluster,Saidkheri
Rajpura,cluster,Shamdo
Rajpura,cluster,Tehsil
Rajpura,cluster,Thauha
Rajpura,cluster,Urban Estate
Rajsamand,city,Rajsamand
Ramagundam,city,ramagundam
Ramagundam,cluster,ACC Ground
Ramagundam,cluster,Amerwadi
Ramagundam,cluster,Appannapeta
Ramagundam,cluster,Bandampalle Cheruvu
Ramagundam,cluster,Basanth Nagar
Ramagundam,cluster,Bellampalli
Ramagundam,cluster,CISF Colony
Ramagundam,cluster,Chaitanya Puri Colony
Ramagundam,cluster,Goilwada
Ramagundam,cluster,Hitech Colony
Ramagundam,cluster,Indaram
Ramagundam,cluster,Indiramma Colony
Ramagundam,cluster,Kachanpalle
Ramagundam,cluster,Kundanpalli
Ramagundam,cluster,Kurmapally
Ramagundam,cluster,Laxmi Puram
Ramagundam,cluster,Mancherial Central
Ramagundam,cluster,Mandamarri
Ramagundam,cluster,Murmur
Ramagundam,cluster,NCOA Club
Ramagundam,cluster,NTR nagar
Ramagundam,cluster,Naspur
Ramagundam,cluster,PK Ramaiah Colony
Ramagundam,cluster,Padmavathi Colony
Ramagundam,cluster,Patel Colony
Ramagundam,cluster,Peddampet
Ramagundam,cluster,Peddapalli Central
Ramagundam,cluster,Pulimadugu
Ramagundam,cluster,RR Nagar
Ramagundam,cluster,Rama Krishnapur
Ramagundam,cluster,Ramagundam Airport circle
Ramagundam,cluster,Rangampalle
Ramagundam,cluster,Sapthagiri Colony - RMG
Ramagundam,cluster,Saradha Nagar
Ramagundam,cluster,Seetha Nagar
Ramagundam,cluster,Shirkey Colony
Ramagundam,cluster,Somagudem
Ramagundam,cluster,Thallapalli
Ramagundam,cluster,UNIT Office pedapalle
Ramagundam,cluster,Veerla Palli
Ramagundam,cluster,Vempalle
Ramanagara,city,Ramanagara
Ramanathapuram,city,Ramanathapuram
Rampur,city,Rampur
Rampur,cluster,Ajitpur
Rampur,cluster,BDS Nagar
Rampur,cluster,Bamanpuri
Rampur,cluster,Barhpura
Rampur,cluster,Bilaspur Gate
Rampur,cluster,CRPF Camp
Rampur,cluster,Dungarpur
Rampur,cluster,Elahi Bagh
Rampur,cluster,Kuncha Lala Miyan
Rampur,cluster,New Avas Vikas Colony
Rampur,cluster,Pahadi Gate
Rampur,cluster,Panwaria
Rampur,cluster,Pasiapura
Rampur,cluster,Peela Talab
Rampur,cluster,RTO
Rampur,cluster,Rampur Junction
Ranchi,city,ranchi
Ranchi,cluster,Airport-South
Ranchi,cluster,Argada
Ranchi,cluster,Argora-Center
Ranchi,cluster,Ashok Nagar-Center
Ranchi,cluster,Badaa Talaab-Center
Ranchi,cluster,Bahu Bazaar-Center
Ranchi,cluster,Bariatu-North
Ranchi,cluster,Baridih-West
Ranchi,cluster,Bhurkhunda
Ranchi,cluster,Booty More-East
Ranchi,cluster,Brambe-West
Ranchi,cluster,Bukru-North
Ranchi,cluster,Chatra-East
Ranchi,cluster,Childag-East
Ranchi,cluster,Chuttu-North
Ranchi,cluster,Dhurwa-South
Ranchi,cluster,Dibdih-Center
Ranchi,cluster,Doranda-Center
Ranchi,cluster,Harmu-Center
Ranchi,cluster,Hatia-South
Ranchi,cluster,Hehal-West
Ranchi,cluster,Hetha-West
Ranchi,cluster,Hindpidi-Center
Ranchi,cluster,Hinoo-Center
Ranchi,cluster,Hotwasi-West
Ranchi,cluster,Ithe-South
Ranchi,cluster,Kadru-Center
Ranchi,cluster,Kanke-North
Ranchi,cluster,Kantatoli-Center
Ranchi,cluster,Kathal Mod-West
Ranchi,cluster,Khelgaon-East
Ranchi,cluster,Kokar-Center
Ranchi,cluster,Kulhutu-South
Ranchi,cluster,Kusai-Center
Ranchi,cluster,Kutchhery-Center
Ranchi,cluster,Lalpur-Center
Ranchi,cluster,Lodhma-South
Ranchi,cluster,Main Road-Center
Ranchi,cluster,Mecon-Center
Ranchi,cluster,Mesra-East
Ranchi,cluster,Morabadi-North
Ranchi,cluster,Nagri-West
Ranchi,cluster,Namkum-South
Ranchi,cluster,Nayasarai-West
Ranchi,cluster,Ormanjhi-East
Ranchi,cluster,Outer Ring Road-West
Ranchi,cluster,Pala
Ranchi,cluster,Palu
Ranchi,cluster,Pandra-West
Ranchi,cluster,Patratu
Ranchi,cluster,Patratu-North
Ranchi,cluster,Pundag-West
Ranchi,cluster,Ramgarh
Ranchi,cluster,Rampur-East
Ranchi,cluster,Ratu-Center
Ranchi,cluster,SAIL City-West
Ranchi,cluster,Sanga-North
Ranchi,cluster,Sector-2-South
Ranchi,cluster,Siddi-North
Ranchi,cluster,Station-Center
Ranchi,cluster,Sujata-Center
Ranchi,cluster,Sutharpur
Ranchi,cluster,Tatisilwai-East
Ranchi,cluster,Thakurgaon-North
Ranchi,cluster,Tiril-West
Ranchi,cluster,Tupudana-South
Ranchi,cluster,Upper Bazaar-Center
Ranebennuru,city,Ranebennuru
Ratlam,city,ratlam
Ratlam,cluster,RTM_Cental
Ratlam,cluster,RTM_East
Ratlam,cluster,RTM_North
Ratlam,cluster,RTM_South
Ratlam,cluster,RTM_West
Rewa,city,Rewa
Rewa,cluster,Ajigarha
Rewa,cluster,Amaiya Colony
Rewa,cluster,Arun Nagar
Rewa,cluster,Dakwar
Rewa,cluster,Duari
Rewa,cluster,Gadariya
Rewa,cluster,Housing Board Colony
Rewa,cluster,Itaura
Rewa,cluster,Jori
Rewa,cluster,Khaira
Rewa,cluster,Koshta
Rewa,cluster,Krishan Nagar
Rewa,cluster,Lohi Rewa
Rewa,cluster,Maidani
Rewa,cluster,Padra
Rewa,cluster,Phuspraj Nagar
Rewa,cluster,Ramkui
Rewa,cluster,Ratahara
Rewa,cluster,Ravindera Nagar
Rewa,cluster,Rewa Bus Stand
Rewa,cluster,Rewa Fort
Rewa,cluster,Rewa Old Bus stand
Rewa,cluster,Rewa Railway Station
Rewari,city,Rewari
Robertsganj,city,Robertsganj
Robertsganj,cluster,Babanauli
Robertsganj,cluster,Khairahi
Robertsganj,cluster,Meuri Khurd
Robertsganj,cluster,Mokarshim
Robertsganj,cluster,Nai Basti
Robertsganj,cluster,New Colony
Robertsganj,cluster,Nipraj
Robertsganj,cluster,Ormaura
Robertsganj,cluster,Peetha
Robertsganj,cluster,Raunp
Robertsganj,cluster,Robertsganj Railway Station
Robertsganj,cluster,Tagore Nagar
Robertsganj,cluster,Tilauli
Robertsganj,cluster,Ward 7
Robertsonpet,city,Robertsonpet
Rohtak,city,rohtak
Rohtak,cluster,Arya Hospital
Rohtak,cluster,Asthal Bohar Junction
Rohtak,cluster,Baba Mastnath Chowk
Rohtak,cluster,Baba Sai Mandir
Rohtak,cluster,Bhiwani Road
Rohtak,cluster,DLF Chowk
Rohtak,cluster,Delhi Bypass
Rohtak,cluster,Dobh
Rohtak,cluster,Ekta Colony
Rohtak,cluster,Gohana Bypass
Rohtak,cluster,Gopal Colony
Rohtak,cluster,Hari Singh Colony
Rohtak,cluster,IIM Rohtak
Rohtak,cluster,IMT Chowk
Rohtak,cluster,IMT Rohtak
Rohtak,cluster,Jalalpur
Rohtak,cluster,Jat Bhawan
Rohtak,cluster,Jhajjar Bypass Flyover
Rohtak,cluster,Kanheli Flyover
Rohtak,cluster,Kharawar
Rohtak,cluster,Kheri Sadh
Rohtak,cluster,Ladhot
Rohtak,cluster,Lal Bahadur Sashtri Nagar
Rohtak,cluster,Makrauli khurd
Rohtak,cluster,New Rajendera Colony
Rohtak,cluster,PGIMS CENTRAL
Rohtak,cluster,Pahrawar
Rohtak,cluster,Para Mohalla
Rohtak,cluster,Polygon 23
Rohtak,cluster,Rohtak Bus Terminal
Rohtak,cluster,Rohtak Junction
Rohtak,cluster,Sector 24 and 25
Rohtak,cluster,Sector 30A
Rohtak,cluster,Sector 33 and 33A
Rohtak,cluster,Sector-22
Rohtak,cluster,Sector-29
Rohtak,cluster,Sector-36A
Rohtak,cluster,Sector-7
Rohtak,cluster,Singhpura Khurd
Rohtak,cluster,Suncity2
Rohtak,cluster,Sunderpur
Rohtak,cluster,Vita Milk Plant
Rourkela,city,rourkela
Rourkela,cluster,Ambagan - Sec 6/7/15/17/18/19/16
Rourkela,cluster,BELDIHI - MAHALIAPALLI
Rourkela,cluster,Balughat
Rourkela,cluster,Basanti Colony - Udit Nagar
Rourkela,cluster,Bhalupatra
Rourkela,cluster,Bondamunda - Diesel Colony
Rourkela,cluster,Bondamunda E/ B block Gundichapli
Rourkela,cluster,Deogaon
Rourkela,cluster,Dumerta
Rourkela,cluster,Jhirpani
Rourkela,cluster,Kalinga Bihar BPUT
Rourkela,cluster,Kalokudar - Lungei/ Goibhanga/Utkal Metalics
Rourkela,cluster,Koel Nagar A-Block - Sec 20/ Dadposh
Rourkela,cluster,Madhusudan Nagar -Sector 9/13/14/15
Rourkela,cluster,NIT - CWS/ Sec 1/2
Rourkela,cluster,NIT Backpost - East Kantajhar
Rourkela,cluster,Nayabazar - Sec-2/ IG Park
Rourkela,cluster,Panposh - Civil/Chhend/vedvyas temple
Rourkela,cluster,Sankha - Padampur
Rourkela,cluster,Sonaparbat
Rourkela,cluster,Suidihi
Rourkela,cluster,Tangarpalli - Sec 22
Rourkela,cluster,Vedvyas - Dandiapali/NWGEl Church/ST Arnolds School
Rudraprayag,city,Rudraprayag
Rupnagar,city,Rupnagar
SRI Ganganagar,city,SRI Ganganagar
SURYAPET,city,SURYAPET
SURYAPET,cluster,Aliapuram
SURYAPET,cluster,Azaad Nagar
SURYAPET,cluster,BB Gudem
SURYAPET,cluster,Barlapenta bazar
SURYAPET,cluster,Beebiguda
SURYAPET,cluster,Bhagath Sing Nagar
SURYAPET,cluster,Dubba Thanda
SURYAPET,cluster,Gandhi Nagar
SURYAPET,cluster,Indiramma Colony
SURYAPET,cluster,Kodada_Central
SURYAPET,cluster,Manasa Nagar
SURYAPET,cluster,OLD NH9 Road
SURYAPET,cluster,Razam
SURYAPET,cluster,Saddal cheruvu
SURYAPET,cluster,Sri rangapuram
SURYAPET,cluster,Tammara
SURYAPET,cluster,Tammara Banda Palem
SURYAPET,cluster,Unit Office
SURYAPET,cluster,VV Giri Nagar
SURYAPET,cluster,Vidya Nagar
Sabarkantha,city,Sabarkantha
Sagar,city,sagar
Sagar,cluster,Amanoni
Sagar,cluster,Amet
Sagar,cluster,Badtuma
Sagar,cluster,Gopalganj
Sagar,cluster,Gulab Colony
Sagar,cluster,Guru Amar Das Nagar
Sagar,cluster,Indira Gandhi College
Sagar,cluster,Jinda
Sagar,cluster,Keshavganj
Sagar,cluster,Motinagar
Sagar,cluster,Patheriya Jat
Sagar,cluster,Police line
Sagar,cluster,RRS colony
Sagar,cluster,SGR_Central
Sagar,cluster,SGR_EAST
Sagar,cluster,SGR_North
Sagar,cluster,SGR_SOUTH
Sagar,cluster,SGR_West
Sagar,cluster,Vithal nagar
Sagar,cluster,civil lines
Sagar,cluster,kakaganj
Sagar,cluster,sadar bazaar
Sagar,cluster,shastri Nagar
Saharanpur,city,saharanpur
Saharanpur,cluster,ARTO office
Saharanpur,cluster,Alipura
Saharanpur,cluster,Ambala Road
Saharanpur,cluster,Arsh Vihar Colony
Saharanpur,cluster,Bheat Raod
Saharanpur,cluster,Budha Khera
Saharanpur,cluster,Chandan Naveen Nagar
Saharanpur,cluster,Chhutmalpur
Saharanpur,cluster,Chidbana
Saharanpur,cluster,Chilkan Road
Saharanpur,cluster,Court Road
Saharanpur,cluster,Dara Kottala
Saharanpur,cluster,Delhi Road
Saharanpur,cluster,Dheradun Road
Saharanpur,cluster,Fathepur jutt
Saharanpur,cluster,Gagalher
Saharanpur,cluster,Galira Road And ITC road
Saharanpur,cluster,Gandhi Park And Railway Station
Saharanpur,cluster,Ghoghriki Aht
Saharanpur,cluster,Govermet Hospital Bajoriya road
Saharanpur,cluster,Haqukitnagar Punjabi Bagh
Saharanpur,cluster,Hoz Kheri
Saharanpur,cluster,Islambad Khetakhedi
Saharanpur,cluster,Jain College and Malhipur Road
Saharanpur,cluster,Kamela Colony
Saharanpur,cluster,Khatakhedi
Saharanpur,cluster,Kumhar Hera
Saharanpur,cluster,Maheshwari Khurd
Saharanpur,cluster,Mahipura Road
Saharanpur,cluster,Malhipur
Saharanpur,cluster,Mela Ghughal
Saharanpur,cluster,Mohiuddinpur
Saharanpur,cluster,Nehru Merket Clock Tower
Saharanpur,cluster,Nogaza Peer
Saharanpur,cluster,Numesh Camp
Saharanpur,cluster,Numesh Camp and Madhonagar
Saharanpur,cluster,Numesh camp A
Saharanpur,cluster,Pant Vihar
Saharanpur,cluster,Paper Mile Road
Saharanpur,cluster,Remond Depo
Saharanpur,cluster,Sarsawa Airport
Saharanpur,cluster,Star Paper Mile Road
Saharanpur,cluster,Tapri junction
Saharsa,city,Saharsa
Sahaswan,city,Sahaswan
Sahaswan,cluster,Khairpur Khairati
Sahaswan,cluster,Mohammadpur Uda
Sahaswan,cluster,Nagla Chole
Sahaswan,cluster,Nayaganj Mohalla
Sahaswan,cluster,Parsauna
Sahaswan,cluster,Shahbazpur
Salem,city,salem
Salem,cluster,Adhigaripatti
Salem,cluster,Ammapet
Salem,cluster,Andipatti
Salem,cluster,Annadhanapatti
Salem,cluster,Burns Colony
Salem,cluster,Chinna Thirupathi
Salem,cluster,Hasthampatti
Salem,cluster,Jawahar Nagar
Salem,cluster,Kannankurichi
Salem,cluster,Karuppur
Salem,cluster,Kitchipalayam
Salem,cluster,Kurumbapatti
Salem,cluster,Maisnaickenpatti
Salem,cluster,Manayarpalayam
Salem,cluster,Mannarpalaym
Salem,cluster,Nagaramalai
Salem,cluster,Pallapatti
Salem,cluster,Salem New Busstand
Salem,cluster,Salem Old Busstand
Salem,cluster,Salem Railway Junction
Salem,cluster,Sandhaipet
Salem,cluster,Uthamasolapuram
Samastipur,city,Samastipur
Sambalpur,city,sambalpur
Sambalpur,cluster,Ainthapali Chowk
Sambalpur,cluster,Bareipali
Sambalpur,cluster,Bohidar Colony
Sambalpur,cluster,Burla
Sambalpur,cluster,Chowhan
Sambalpur,cluster,Danipali
Sambalpur,cluster,Dhanakauda
Sambalpur,cluster,Durgapali
Sambalpur,cluster,Forest Colony
Sambalpur,cluster,Gopal Bihar
Sambalpur,cluster,Hans Nagar
Sambalpur,cluster,Jharapali
Sambalpur,cluster,Khairpali
Sambalpur,cluster,Khandual
Sambalpur,cluster,Kuretola Bank Colony
Sambalpur,cluster,Malipada_SMB
Sambalpur,cluster,Maneswar
Sambalpur,cluster,Naksapali
Sambalpur,cluster,Nirankari Colony
Sambalpur,cluster,Putibandh
Sambalpur,cluster,Sadeipali
Sambalpur,cluster,Sambalpur_North
Sambalpur,cluster,Sikirdi
Sambalpur,cluster,Sindurpank
Sambalpur,cluster,Tentel Para
Sambhal,city,Sambhal
Sambhal,cluster,Alam Sarai
Sambhal,cluster,Bandaun Darwaza
Sambhal,cluster,Chaman Sarai
Sambhal,cluster,Deepa Sarai
Sambhal,cluster,Hallu Sarai
Sambhal,cluster,Imadul Mulak
Sambhal,cluster,RTO
Sambhal,cluster,Salarpur Kalan
Sambhal,cluster,Sambhal Hatim Sarai
Sambhal,cluster,Sarai Tarin
Sambhal,cluster,Sher Khan Sarai
Sangareddy,city,sangareddy
Sangareddy,cluster,Brundavan colony
Sangareddy,cluster,Bus stand
Sangareddy,cluster,Central
Sangareddy,cluster,Chitkul
Sangareddy,cluster,Gitam
Sangareddy,cluster,Hanuman Nagar
Sangareddy,cluster,IIT_Hyd
Sangareddy,cluster,Isnapur
Sangareddy,cluster,Kalwakunta
Sangareddy,cluster,Kandi
Sangareddy,cluster,Koulampet
Sangareddy,cluster,Kutubshapet
Sangareddy,cluster,Lakdaram
Sangareddy,cluster,MRF Colony
Sangareddy,cluster,Mamidipally
Sangareddy,cluster,Mehboob Sagar
Sangareddy,cluster,Nalanda Nagar
Sangareddy,cluster,Pashamylaram
Sangareddy,cluster,Revenue Colony
Sangareddy,cluster,Rudraram
Sangareddy,cluster,SP Office Road
Sangareddy,cluster,Sri Sai Balaji Colony
Sangareddy,cluster,Thodelgudem
Sangrur,city,Sangrur
Sant Kabir Nagar,city,Sant Kabir Nagar
Sant Kabir Nagar,cluster,Anand Nagar
Sant Kabir Nagar,cluster,Campirganj
Sant Kabir Nagar,cluster,Ledwa Mahua
Sant Kabir Nagar,cluster,Menhdawai
Sant Kabir Nagar,cluster,Nedula
Sant Kabir Nagar,cluster,Sahjanwa
Santokhgarh,city,Santokhgarh
Sarkaghat,city,Sarkaghat
Sasaram,city,Sasaram
Satara,city,Satara
Satara,cluster,Dabewadi
Satara,cluster,Degaon
Satara,cluster,Gadkar Ali
Satara,cluster,Guruwar peth
Satara,cluster,Jakatwadi
Satara,cluster,KARAN JE TURF SATARA
Satara,cluster,MIDC
Satara,cluster,Old MIDC
Satara,cluster,Patkhal
Satara,cluster,Powai Naka
Satara,cluster,Sadar Bazar
Satara,cluster,Shahupuri
Satara,cluster,Shelkewadi
Satara,cluster,Wadhe
Satara,cluster,Zarewadi
Satara,cluster,khindiwadi
Satara,cluster,sangamnagar
Satara,cluster,shendre
Satara,cluster,songaon
Satna,city,satna
Satna,cluster,STN_Central
Satna,cluster,STN_East
Satna,cluster,STN_North
Satna,cluster,STN_South
Satna,cluster,STN_West
Sawai Madhopur,city,Sawai Madhopur
Sehore,city,Sehore
Sehore,cluster,Avadhpuri Colny
Sehore,cluster,D-Mart
Sehore,cluster,DD Estate
Sehore,cluster,Ganesh Chowk
Sehore,cluster,Ganj
Sehore,cluster,Industrial Colony
Sehore,cluster,Magispur
Sehore,cluster,Mugispur
Sehore,cluster,Murali
Sehore,cluster,Pachawan
Sehore,cluster,RAK Colony
Sehore,cluster,Sehore Bus Stand
Sehore,cluster,Sehore Mandi
Sehore,cluster,Sehore Railway Station
Sehore,cluster,Sherpur
Sehore,cluster,Sri Satya Sai University
Sehore,cluster,Sugar Factory
Senapati,city,Senapati
Seoni,city,Seoni
Seoni,cluster,Doonda Seoni
Seoni,cluster,Ganj Area
Seoni,cluster,Laghuwara
Seoni,cluster,Manegaon
Seoni,cluster,Seoni Bus Stand
Seoni,cluster,Seoni Railway Station
Seoni,cluster,Shakti Nagar
Seoni,cluster,Simariya
Shahdol,city,Shahdol
Shahdol,cluster,Jamuna
Shahdol,cluster,Odiya Mohala
Shahdol,cluster,Pandav Nagar
