city,pickup_cluster,service_detail_id,week_period,time_period,demand,supply,mismatch_qr_level,fe_count,rr_count,net_count,fe_count_med,rr_count_med,net_count_med,mismtach_pred_tp,excess_supply_ratio,is_excess_supply,,Dashboard validation,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Monday,evening_peak,25,26,0,637,159,101,135,27,22,-1,1.04,yes,,yes,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Monday,morning_peak,54,2.5,7.25,944,255,91,238.5,69.5,20,51.5,0.046296296,no,,no,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Saturday,afternoon,22,17,0,720,145,97,140,29,23,5,0.772727273,no,,no,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Saturday,evening_peak,36,24,1,952,179,117,191,33,25,12,0.666666667,no,,no,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Saturday,morning_peak,33.5,10.5,2.75,561,125,96,147.5,30.5,23,23,0.313432836,no,,no,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Sunday,afternoon,14,19,0,721,109,67,128,19,13,-5,1.357142857,yes,,yes,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Sunday,evening_peak,36,25,1,873,186,117,163,38,24,11,0.694444444,no,,no,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Sunday,morning_peak,16,7,1,340,74,61,92.5,16.5,13.5,9,0.4375,no,,no,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Thursday,afternoon,15,14,0,439,102,63,83,19,11,1,0.933333333,no,,no,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Thursday,evening_peak,25,29,-1,590,139,95,122,28,18,-4,1.16,yes,,yes,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Thursday,morning_peak,42.5,5,5,803,200,90,224.5,57.5,20.5,37.5,0.117647059,no,,no,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Tuesday,afternoon,22,35,-1.5,489,140,80,91,27,17,-13,1.590909091,yes,,yes,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Tuesday,evening_peak,28,28,0,564,154,108,121,32,24,0,1,no,,no,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Tuesday,morning_peak,45,5.5,4,903,190,87,218,51.5,23.5,39.5,0.122222222,no,,no,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Wednesday,afternoon,26,18,1,609,151,94,118,25,20,8,0.692307692,no,,no,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Wednesday,evening_peak,34,28,1,679,175,117,147,36,22,6,0.823529412,no,,no,
Chennai,Medavakkam Central,5bed473f1278885df4ea9d57,Wednesday,morning_peak,43.5,4,5,912,211,77,227.5,51.5,19,39.5,0.091954023,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Friday,afternoon,28,14,2,700,158,102,141,28,19,14,0.5,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Friday,evening_peak,44,48,-1,881,246,175,177,47,35,-4,1.090909091,yes,,yes,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Friday,morning_peak,41,5,4.5,875,183,109,228.5,46,26.5,36,0.12195122,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Monday,afternoon,29,18,1,833,167,110,171,35,22,11,0.620689655,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Monday,evening_peak,35,28,1,927,212,141,187,41,25,7,0.8,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Monday,morning_peak,39.5,3,4.75,1337,274,112,340,63.5,25,36.5,0.075949367,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Saturday,afternoon,32,25,1,859,174,119,168,33,23,7,0.78125,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Saturday,evening_peak,37,26,1,1339,192,133,280,39,30,11,0.702702703,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Saturday,morning_peak,27.5,1,2.75,619,146,103,138,36,26.5,26.5,0.036363636,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Sunday,afternoon,21,28,0,926,109,73,172,20,14,-7,1.333333333,yes,,yes,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Sunday,evening_peak,28,23,0,939,164,102,167,34,22,5,0.821428571,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Sunday,morning_peak,20,3.5,2,556,99,77,123.5,25,20,16.5,0.175,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Thursday,afternoon,22,16,1,722,163,106,126,30,20,6,0.727272727,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Thursday,evening_peak,36,23,1,792,227,163,148,41,26,13,0.638888889,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Thursday,morning_peak,46.5,9,5,1156,278,108,289.5,54.5,27,37.5,0.193548387,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Tuesday,afternoon,25,20,1,694,157,98,135,30,20,5,0.8,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Tuesday,evening_peak,38,22,1.5,925,212,158,173,40,29,16,0.578947368,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Tuesday,morning_peak,43.5,7,5,1075,208,103,247.5,52.5,27,36.5,0.16091954,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Wednesday,afternoon,28,14,2,789,150,103,163,31,21,14,0.5,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Wednesday,evening_peak,36,31,0,873,230,172,202,45,33,5,0.861111111,no,,no,
Chennai,Meenambakkam,5bed473f1278885df4ea9d57,Wednesday,morning_peak,41,2,4.75,1027,220,104,253,58,26.5,39,0.048780488,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Friday,afternoon,46,21,4,1191,290,194,218,50,38,25,0.456521739,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Friday,evening_peak,85,40,6,1521,430,331,310,85,69,45,0.470588235,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Friday,morning_peak,82,15.5,8.25,1299,368,251,328,97.5,65.5,66.5,0.18902439,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Monday,afternoon,56,17,5,1280,319,201,271,64,40,39,0.303571429,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Monday,evening_peak,71,40,4,1237,380,299,264,76,65,31,0.563380282,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Monday,morning_peak,105,13.5,9.75,1772,475,247,414.5,117,63,91.5,0.128571429,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Saturday,afternoon,56,26,3.5,1485,311,211,281,59,41,30,0.464285714,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Saturday,evening_peak,76,39,5,2372,382,264,457,75,59,37,0.513157895,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Saturday,morning_peak,60,20,4.5,988,228,193,272,49.5,41,40,0.333333333,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Sunday,afternoon,42,26,2,1250,238,175,246,46,33,16,0.619047619,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Sunday,evening_peak,50,38,1,1434,263,200,266,55,40,12,0.76,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Sunday,morning_peak,46.5,16.5,3.5,995,191,149,242,49,40.5,30,0.35483871,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Thursday,afternoon,47,23,2,966,255,197,193,42,32,24,0.489361702,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Thursday,evening_peak,69,43,3,1300,405,306,278,80,60,26,0.623188406,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Thursday,morning_peak,82.5,15.5,9.5,1270,392,257,291.5,100,62,67,0.187878788,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Tuesday,afternoon,41,24,2.5,1062,256,194,198,43,35,17,0.585365854,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Tuesday,evening_peak,71,50,2,1170,350,280,254,60,53,21,0.704225352,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Tuesday,morning_peak,82.5,16.5,7.5,1144,361,263,276,93.5,66.5,66,0.2,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Wednesday,afternoon,45,23,2,1068,265,198,201,52,38,22,0.511111111,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Wednesday,evening_peak,76,48,2.5,1263,354,268,225,74,57,28,0.631578947,no,,no,
Chennai,Mogappair East,5bed473f1278885df4ea9d57,Wednesday,morning_peak,99,17,10,1345,353,255,319,89,62.5,82,0.171717172,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Friday,afternoon,58,34,2.5,1229,345,266,253,70,57,24,0.586206897,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Friday,evening_peak,100,60,4.5,1763,478,369,375,98,77,40,0.6,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Friday,morning_peak,106,33,9.5,1386,480,339,343,124,89.5,73,0.311320755,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Monday,afternoon,66,31,4.5,1389,391,264,275,81,50,35,0.46969697,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Monday,evening_peak,104,59,5.5,1833,531,407,389,108,84,45,0.567307692,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Monday,morning_peak,140.5,28,14.5,1635,544,359,423,141.5,93.5,112.5,0.199288256,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Saturday,afternoon,69,35,3.5,1682,373,252,338,76,48,34,0.507246377,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Saturday,evening_peak,76,42,3.5,2844,390,275,563,77,54,34,0.552631579,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Saturday,morning_peak,72,32,4.25,1241,326,266,311,80,63,40,0.444444444,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Sunday,afternoon,41,35,1,1209,196,149,239,41,29,6,0.853658537,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Sunday,evening_peak,58,39,3,1458,325,245,301,62,50,19,0.672413793,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Sunday,morning_peak,46,17.5,2.5,1033,194,159,255,48.5,40,28.5,0.380434783,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Thursday,afternoon,65,42,2,1257,330,254,255,65,52,23,0.646153846,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Thursday,evening_peak,89,56,5,1633,479,397,360,91,74,33,0.629213483,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Thursday,morning_peak,120,31,10.25,1453,489,350,333.5,127,86.5,89,0.258333333,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Tuesday,afternoon,66,39,3.5,1183,338,272,234,66,55,27,0.590909091,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Tuesday,evening_peak,82,69,4,1582,436,345,319,100,73,13,0.841463415,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Tuesday,morning_peak,109.5,34.5,9.75,1354,448,348,319.5,106.5,85.5,75,0.315068493,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Wednesday,afternoon,60,38,2,1268,311,245,258,54,46,22,0.633333333,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Wednesday,evening_peak,89,62,3.5,1604,469,368,363,90,73,27,0.696629213,no,,no,
Chennai,Mogappair West,5bed473f1278885df4ea9d57,Wednesday,morning_peak,129,33,11.5,1445,466,355,373,120.5,95.5,96,0.255813953,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Friday,afternoon,67,43,4,1749,442,224,344,100,41,24,0.641791045,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Friday,evening_peak,144,48,12.5,3150,789,491,643,154,92,96,0.333333333,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Friday,morning_peak,175.5,17.5,19,2735,740,335,746.5,193.5,87,158,0.0997151,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Monday,afternoon,64,25,4.5,1679,382,212,332,69,36,39,0.390625,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Monday,evening_peak,99,53,5.5,2022,501,357,395,105,81,46,0.535353535,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Monday,morning_peak,213,13,24.5,3585,1029,330,957,266,82.5,200,0.061032864,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Saturday,afternoon,76,34,5,2891,494,263,562,88,48,42,0.447368421,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Saturday,evening_peak,110,42,10.5,3942,626,371,758,110,71,68,0.381818182,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Saturday,morning_peak,100,12.5,10,2233,424,295,554.5,104,73.5,87.5,0.125,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Sunday,afternoon,69,38,4,2582,385,243,502,76,49,31,0.550724638,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Sunday,evening_peak,88,40,6.5,2544,452,301,563,86,60,48,0.454545455,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Sunday,morning_peak,72,12.5,7,1916,292,214,508.5,73,51,59.5,0.173611111,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Thursday,afternoon,63,29,4,1567,413,253,331,82,52,34,0.46031746,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Thursday,evening_peak,108,45,7,2185,542,366,433,115,72,63,0.416666667,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Thursday,morning_peak,164.5,15.5,17.5,2780,802,378,725.5,208.5,94,149,0.094224924,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Tuesday,afternoon,68,60,3,1346,376,233,247,78,46,8,0.882352941,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Tuesday,evening_peak,96,46,7.5,1811,491,343,395,113,66,50,0.479166667,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Tuesday,morning_peak,154.5,26.5,15.25,2110,595,343,510,148,95,128,0.171521036,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Wednesday,afternoon,59,31,4,1331,333,225,232,64,43,28,0.525423729,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Wednesday,evening_peak,96,54,8,1881,524,363,437,105,68,42,0.5625,no,,no,
Chennai,Mugalivakkam,5bed473f1278885df4ea9d57,Wednesday,morning_peak,183,19,20.5,2689,749,394,712.5,195.5,102.5,164,0.103825137,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Friday,afternoon,192,87,9.5,4513,1089,713,843,211,139,105,0.453125,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Friday,evening_peak,290,135,20,7270,1447,873,1575,290,182,155,0.465517241,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Friday,morning_peak,231.5,146.5,10.25,3133,994,765,736.5,238.5,190,85,0.632829374,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Monday,afternoon,219,106,15,4944,1136,701,929,227,146,113,0.484018265,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Monday,evening_peak,250,129,18,6141,1320,802,1235,277,150,121,0.516,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Monday,morning_peak,249,122.5,16.75,4151,1125,721,955,276.5,181.5,126.5,0.491967871,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Saturday,afternoon,196,101,13,5434,1046,708,1047,203,143,95,0.515306122,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Saturday,evening_peak,245,125,14,8715,1259,774,1690,262,172,120,0.510204082,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Saturday,morning_peak,220.5,149,4.5,3121,891,720,795.5,219,178.5,71.5,0.675736961,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Sunday,afternoon,155,110,5,4462,770,519,898,165,108,45,0.709677419,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Sunday,evening_peak,169,99,9.5,4844,889,628,971,185,127,70,0.585798817,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Sunday,morning_peak,132.5,115,3,2557,552,433,599,137.5,109,17.5,0.867924528,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Thursday,afternoon,188,97,10.5,4321,1020,682,840,194,136,91,0.515957447,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Thursday,evening_peak,247,129,13.5,5700,1302,831,1171,263,164,118,0.522267206,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Thursday,morning_peak,218.5,144,8.25,3465,1008,708,798,235.5,174,74.5,0.659038902,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Tuesday,afternoon,169,99,6,3706,881,652,636,155,125,70,0.585798817,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Tuesday,evening_peak,241,128,15,5591,1217,764,1253,262,151,113,0.531120332,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Tuesday,morning_peak,228.5,131.5,12.75,3117,973,750,734.5,236.5,185.5,97,0.575492341,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Wednesday,afternoon,181,111,8.5,4279,1014,701,741,186,142,70,0.613259669,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Wednesday,evening_peak,255,131,22,6328,1301,838,1534,293,152,124,0.51372549,no,,no,
Chennai,Mylapore,5bed473f1278885df4ea9d57,Wednesday,morning_peak,232,152.5,8.25,3428,1024,745,751,217,175,79.5,0.657327586,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Friday,afternoon,1,1,0,76,22,15,13,4,4,0,1,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Friday,evening_peak,4,4,0,159,34,25,30,8,4,0,1,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Friday,morning_peak,7.5,0.5,1,98,42,23,20.5,9.5,5.5,7,0.066666667,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Monday,afternoon,3,1,0,84,34,23,15,6,4,2,0.333333333,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Monday,evening_peak,6,3,0,140,41,27,29,8,4,3,0.5,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Monday,morning_peak,6.5,1,0.75,147,55,17,35,14.5,3.5,5.5,0.153846154,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Saturday,afternoon,2,12.5,-4.25,68,24,12,17.5,6,3,-10.5,6.25,yes,,yes,
Chennai,NIWE,5bed473f1278885df4ea9d57,Saturday,evening_peak,8,5,0,214,55,30,43,12,6,3,0.625,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Saturday,morning_peak,2.5,0,0.5,66,24,17,12.5,6.5,4.5,2.5,0,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Sunday,afternoon,1,0,0,88,23,17,19,5,4,1,0,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Sunday,evening_peak,3,0,0,101,36,16,25,7,3,3,0,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Thursday,evening_peak,6,3,0,111,45,29,15,9,7,3,0.5,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Thursday,morning_peak,5.5,0,1,134,41,15,25.5,7.5,3.5,5.5,0,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Tuesday,afternoon,2,0,0.5,55,27,22,13,7,5,2,0,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Tuesday,evening_peak,7,2,0,113,46,32,18,10,7,5,0.285714286,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Tuesday,morning_peak,10,0,1.5,177,66,20,45,11.5,5.5,10,0,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Wednesday,afternoon,3,2,0,77,19,15,15,4,3,1,0.666666667,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Wednesday,evening_peak,5,5,0,158,44,26,27,7,5,0,1,no,,no,
Chennai,NIWE,5bed473f1278885df4ea9d57,Wednesday,morning_peak,6.5,0,1.5,119,37,14,32,10.5,3,6.5,0,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Friday,afternoon,28,26,0,725,158,98,142,33,21,2,0.928571429,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Friday,evening_peak,65,18,6.5,1898,410,210,455,96,47,47,0.276923077,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Friday,morning_peak,28.5,8.5,3,498,145,69,133,37,18,20,0.298245614,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Monday,afternoon,15,12,1,424,99,62,87,22,13,3,0.8,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Monday,evening_peak,26,14,2,792,241,152,183,48,26,12,0.538461538,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Monday,morning_peak,31.5,13.5,2.5,707,211,59,189,57,13.5,18,0.428571429,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Saturday,afternoon,37,12,3,1079,184,104,187,40,19,25,0.324324324,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Saturday,evening_peak,36,18,3,2004,268,158,473,61,35,18,0.5,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Saturday,morning_peak,22.5,5,2.75,457,101,65,112.5,25,16,17.5,0.222222222,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Sunday,afternoon,23,15,0.5,895,164,99,162,31,17,8,0.652173913,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Sunday,evening_peak,31,14,1,977,153,104,248,32,21,17,0.451612903,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Sunday,morning_peak,16,5.5,0.75,440,81,57,111,19,14,10.5,0.34375,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Thursday,afternoon,20,12,1,399,105,63,68,21,11,8,0.6,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Thursday,evening_peak,49,17,4.5,1064,304,184,252,67,42,32,0.346938776,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Thursday,morning_peak,27.5,8.5,2.5,496,143,50,125,33,13,19,0.309090909,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Tuesday,afternoon,17,9,0,348,101,70,62,21,13,8,0.529411765,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Tuesday,evening_peak,41,19,2,774,238,155,177,37,25,22,0.463414634,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Tuesday,morning_peak,21.5,6.5,2.5,429,100,53,118,26,14.5,15,0.302325581,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Wednesday,afternoon,17,12,0.5,438,113,72,67,20,16,5,0.705882353,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Wednesday,evening_peak,55,16,5.5,908,269,161,181,52,37,39,0.290909091,no,,no,
Chennai,Nandambakkam,5bed473f1278885df4ea9d57,Wednesday,morning_peak,26,8,1.75,490,140,66,122,33,17,18,0.307692308,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Friday,afternoon,26,20,1.5,555,141,101,111,29,21,6,0.769230769,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Friday,evening_peak,41,38,0,763,199,151,170,39,30,3,0.926829268,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Friday,morning_peak,41.5,4.5,4,795,169,111,202,44,31,37,0.108433735,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Monday,afternoon,23,15,1,670,140,80,125,29,18,8,0.652173913,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Monday,evening_peak,38,26,1,675,190,125,132,38,23,12,0.684210526,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Monday,morning_peak,58.5,13,4.75,1303,316,106,344.5,87.5,23.5,45.5,0.222222222,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Saturday,afternoon,30,16,1,837,187,112,165,37,24,14,0.533333333,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Saturday,evening_peak,39,24,2,1261,202,141,262,36,26,15,0.615384615,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Saturday,morning_peak,46,6.5,4.75,618,185,137,151.5,44.5,38.5,39.5,0.141304348,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Sunday,afternoon,23,15,1,822,122,95,167,29,21,8,0.652173913,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Sunday,evening_peak,29,19,1,892,166,111,184,28,19,10,0.655172414,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Sunday,morning_peak,21.5,4.5,1.25,498,107,91,122.5,26,22.5,17,0.209302326,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Thursday,afternoon,25,16,1,521,129,97,95,23,21,9,0.64,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Thursday,evening_peak,37,30,1,763,219,138,148,46,26,7,0.810810811,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Thursday,morning_peak,55,5.5,4.5,961,254,141,218,59,33.5,49.5,0.1,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Tuesday,afternoon,24,16,1,493,131,95,93,25,16,8,0.666666667,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Tuesday,evening_peak,40,31,1.5,686,197,151,138,40,31,9,0.775,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Tuesday,morning_peak,47.5,5,4.5,853,204,104,226.5,46,24.5,42.5,0.105263158,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Wednesday,afternoon,21,15,1,559,128,96,115,24,18,6,0.714285714,no,,no,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Wednesday,evening_peak,32,36,1.5,649,195,144,136,36,26,-4,1.125,yes,,yes,
Chennai,Nanganallur,5bed473f1278885df4ea9d57,Wednesday,morning_peak,55,4,6,984,244,112,249,58,30,51,0.072727273,no,,no,
Chennai,New Vellanur,5bed473f1278885df4ea9d57,Friday,afternoon,3,1,0,284,63,17,62,12,4,2,0.333333333,no,,no,
Chennai,New Vellanur,5bed473f1278885df4ea9d57,Friday,evening_peak,4,1,0,397,65,17,92,13,3,3,0.25,no,,no,
Chennai,New Vellanur,5bed473f1278885df4ea9d57,Friday,morning_peak,2,0.5,0.25,116,32,9,30,8,3,1.5,0.25,no,,no,
Chennai,New Vellanur,5bed473f1278885df4ea9d57,Monday,evening_peak,1,0,0,162,38,14,34,8,2,1,0,no,,no,
